#dummy
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 150
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:24:26 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:05 | main |  INFO: name : StocksV2 size : 384x150 px
25-06-2022 12:25:05 | main |  INFO: name : StocksV2 size : 384x150 px
25-06-2022 12:25:05 | main |  INFO: name : StocksV2 size : 384x150 px
25-06-2022 12:25:05 | main |  INFO: name : StocksV2 size : 384x150 px
25-06-2022 12:25:05 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 150 px
25-06-2022 12:25:06 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:06 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FXAIX...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 136.6199951171875 ...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 145.38999938964844 low 127.7300033569336 ...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: FXAIX ($)
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 136.28 +4.04 +3.06%
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 136.28/136.28/136.28
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 136.62/145.39/127.73
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FXAIX.png...
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 150
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FXAIX.png
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 150 px
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FSKAX...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 108.7300033569336 ...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 116.22000122070312 low 101.69000244140625 ...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: FSKAX ($)
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: 108.78 +3.29 +3.12%
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 108.78/108.78/108.78
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 108.73/116.22/101.69
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FSKAX.png...
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 150
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FSKAX.png
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 150 px
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:13 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for AMZN...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 106.93049621582031 ...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 128.99000549316406 low 101.26000213623047 ...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: AMZN ($)
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: 116.46 +4.02 +3.58%
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 112.38/116.71/111.43
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 106.93/128.99/101.26
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/AMZN.png...
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 150
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/AMZN.png
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 150 px
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 150
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:25:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:38 | __main__ |  INFO: ####  START ####
25-06-2022 12:25:38 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 100 px
25-06-2022 12:25:38 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:38 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 100
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:42 | inkycal.modules.inkycal_stocks_v2 |  ERROR: Ran out of lines for parsed_ticker_colour
25-06-2022 12:25:42 | __main__ |  INFO: #### SCRIPT END ####
25-06-2022 12:25:48 | __main__ |  INFO: ####  START ####
25-06-2022 12:25:48 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 100 px
25-06-2022 12:25:48 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:25:48 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 100
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:25:52 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:25:52 | __main__ |  INFO: #### SCRIPT END ####
25-06-2022 12:26:33 | __main__ |  INFO: ####  START ####
25-06-2022 12:26:33 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 100 px
25-06-2022 12:26:34 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:26:34 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 100
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:26:37 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...0 0
25-06-2022 12:26:37 | __main__ |  INFO: #### SCRIPT END ####
25-06-2022 12:27:05 | __main__ |  INFO: ####  START ####
25-06-2022 12:27:05 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 100 px
25-06-2022 12:27:05 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:27:05 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 170.16 +11.41 +7.19%
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 1d OHL: 161.73/170.25/161.30
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: 30d OHL: 191.24/205.46/154.25
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart data...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: creating chart plot...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: saving chart image to /tmp/inkycal_stocks/FB.png...
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: chartSpace is...364 100
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: open chart .../tmp/inkycal_stocks/FB.png
25-06-2022 12:27:09 | inkycal.modules.inkycal_stocks_v2 |  INFO: pasting chart image with index 0 to...231 0
25-06-2022 12:27:09 | __main__ |  INFO: #### SCRIPT END ####
25-06-2022 12:27:16 | __main__ |  INFO: ####  START ####
25-06-2022 12:27:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: image size: 364 x 100 px
25-06-2022 12:27:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: Connection test passed
25-06-2022 12:27:16 | inkycal.modules.inkycal_stocks_v2 |  INFO: preparing data for FB...
25-06-2022 12:27:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: fetched 30 datapoints ...
25-06-2022 12:27:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: firstQuote 191.24000549316406 ...
25-06-2022 12:27:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: high 205.4600067138672 low 154.25 ...
25-06-2022 12:27:20 | inkycal.modules.inkycal_stocks_v2 |  INFO: META ($)
